Site,Sample_Type,Rep,Dilution,Substrate,Time,Absorbance
Waste_Water,Water,2,0.01,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,2,0.01,L-Arginine,24,0.016
Waste_Water,Water,2,0.01,L-Arginine,48,0.413
Waste_Water,Water,2,0.01,L-Arginine,144,0.797
Waste_Water,Water,2,0.01,Pyruvic Acid Methyl Ester,24,0.032
Waste_Water,Water,2,0.01,Pyruvic Acid Methyl Ester,48,0.547
Waste_Water,Water,2,0.01,Pyruvic Acid Methyl Ester,144,1.853
Waste_Water,Water,2,0.01,D-Xylose,24,0.029
Waste_Water,Water,2,0.01,D-Xylose,48,0.263
Waste_Water,Water,2,0.01,D-Xylose,144,0.195
Waste_Water,Water,2,0.01,D-Galacturonic Acid,24,0.004
Waste_Water,Water,2,0.01,D-Galacturonic Acid,48,0.249
Waste_Water,Water,2,0.01,D-Galacturonic Acid,144,0.105
Waste_Water,Water,2,0.01,L-Asparganine,24,0.005
Waste_Water,Water,2,0.01,L-Asparganine,48,0.927
Waste_Water,Water,2,0.01,L-Asparganine,144,2.385
Waste_Water,Water,2,0.01,Tween 40,24,0.011
Waste_Water,Water,2,0.01,Tween 40,48,0.224
Waste_Water,Water,2,0.01,Tween 40,144,0.26
Waste_Water,Water,2,0.01,i-Erythitol,24,0
Waste_Water,Water,2,0.01,i-Erythitol,48,0.241
Waste_Water,Water,2,0.01,i-Erythitol,144,0.198
Waste_Water,Water,2,0.01,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,2,0.01,2-Hydroxy Benzoic Acid,48,0.215
Waste_Water,Water,2,0.01,2-Hydroxy Benzoic Acid,144,0.176
Waste_Water,Water,2,0.01,L-Phenylalanine,24,0.003
Waste_Water,Water,2,0.01,L-Phenylalanine,48,0.355
Waste_Water,Water,2,0.01,L-Phenylalanine,144,1.027
Waste_Water,Water,2,0.01,Tween 80,24,0.028
Waste_Water,Water,2,0.01,Tween 80,48,0.578
Waste_Water,Water,2,0.01,Tween 80,144,0.713
Waste_Water,Water,2,0.01,D-Mannitol,24,0.032
Waste_Water,Water,2,0.01,D-Mannitol,48,0.418
Waste_Water,Water,2,0.01,D-Mannitol,144,0.512
Waste_Water,Water,2,0.01,4-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,2,0.01,4-Hydroxy Benzoic Acid,48,0.253
Waste_Water,Water,2,0.01,4-Hydroxy Benzoic Acid,144,0.043
Waste_Water,Water,2,0.01,L-Serine,24,0
Waste_Water,Water,2,0.01,L-Serine,48,0.296
Waste_Water,Water,2,0.01,L-Serine,144,1.572
Waste_Water,Water,2,0.01,α-Cyclodextrin,24,0.048
Waste_Water,Water,2,0.01,α-Cyclodextrin,48,0.263
Waste_Water,Water,2,0.01,α-Cyclodextrin,144,0
Waste_Water,Water,2,0.01,N-Acetyl-D-Glucosamine,24,0.022
Waste_Water,Water,2,0.01,N-Acetyl-D-Glucosamine,48,1.193
Waste_Water,Water,2,0.01,N-Acetyl-D-Glucosamine,144,1.405
Waste_Water,Water,2,0.01,γ-Hydroxybutyric Acid,24,0.017
Waste_Water,Water,2,0.01,γ-Hydroxybutyric Acid,48,1.12
Waste_Water,Water,2,0.01,γ-Hydroxybutyric Acid,144,1.098
Waste_Water,Water,2,0.01,L-Threonine,24,0.053
Waste_Water,Water,2,0.01,L-Threonine,48,0.32
Waste_Water,Water,2,0.01,L-Threonine,144,1.174
Waste_Water,Water,2,0.01,Glycogen,24,0.025
Waste_Water,Water,2,0.01,Glycogen,48,0.31
Waste_Water,Water,2,0.01,Glycogen,144,0.191
Waste_Water,Water,2,0.01,D-Glucosaminic Acid,24,0
Waste_Water,Water,2,0.01,D-Glucosaminic Acid,48,0.257
Waste_Water,Water,2,0.01,D-Glucosaminic Acid,144,0.058
Waste_Water,Water,2,0.01,Itaconic Acid,24,0
Waste_Water,Water,2,0.01,Itaconic Acid,48,0.269
Waste_Water,Water,2,0.01,Itaconic Acid,144,0.271
Waste_Water,Water,2,0.01,Glycyl-L-Glutamic Acid,24,0
Waste_Water,Water,2,0.01,Glycyl-L-Glutamic Acid,48,0.345
Waste_Water,Water,2,0.01,Glycyl-L-Glutamic Acid,144,0.415
Waste_Water,Water,2,0.01,D-Cellobiose,24,0.031
Waste_Water,Water,2,0.01,D-Cellobiose,48,1.015
Waste_Water,Water,2,0.01,D-Cellobiose,144,1.211
Waste_Water,Water,2,0.01,Glucose-1-Phosphate,24,0.026
Waste_Water,Water,2,0.01,Glucose-1-Phosphate,48,0.541
Waste_Water,Water,2,0.01,Glucose-1-Phosphate,144,1.188
Waste_Water,Water,2,0.01,α-Ketobutyric Acid,24,0.002
Waste_Water,Water,2,0.01,α-Ketobutyric Acid,48,0.106
Waste_Water,Water,2,0.01,α-Ketobutyric Acid,144,0.189
Waste_Water,Water,2,0.01,Phenylethylamine,24,0.023
Waste_Water,Water,2,0.01,Phenylethylamine,48,0.19
Waste_Water,Water,2,0.01,Phenylethylamine,144,0.716
Waste_Water,Water,2,0.01,α-D-Lactose,24,0
Waste_Water,Water,2,0.01,α-D-Lactose,48,0.348
Waste_Water,Water,2,0.01,α-D-Lactose,144,1.474
Waste_Water,Water,2,0.01,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,2,0.01,D.L -α-Glycerol Phosphate,48,0.294
Waste_Water,Water,2,0.01,D.L -α-Glycerol Phosphate,144,0.493
Waste_Water,Water,2,0.01,D-Mallic Acid,24,0
Waste_Water,Water,2,0.01,D-Mallic Acid,48,0
Waste_Water,Water,2,0.01,D-Mallic Acid,144,0.26
Waste_Water,Water,2,0.01,Putrescine,24,0
Waste_Water,Water,2,0.01,Putrescine,48,0.011
Waste_Water,Water,2,0.01,Putrescine,144,0.187
Waste_Water,Water,2,0.1,Water,24,0
Waste_Water,Water,2,0.1,Water,48,0
Waste_Water,Water,2,0.1,Water,144,0
Waste_Water,Water,2,0.1,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,2,0.1,β-Methyl-D- Glucoside,48,1.241
Waste_Water,Water,2,0.1,β-Methyl-D- Glucoside,144,1.859
Waste_Water,Water,2,0.1,D-Galactonic Acid γ-Lactone,24,0.011
Waste_Water,Water,2,0.1,D-Galactonic Acid γ-Lactone,48,0
Waste_Water,Water,2,0.1,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,2,0.1,L-Arginine,24,0.245
Waste_Water,Water,2,0.1,L-Arginine,48,0.19
Waste_Water,Water,2,0.1,L-Arginine,144,0.635
Waste_Water,Water,2,0.1,Pyruvic Acid Methyl Ester,24,0
Waste_Water,Water,2,0.1,Pyruvic Acid Methyl Ester,48,0.097
Waste_Water,Water,2,0.1,Pyruvic Acid Methyl Ester,144,0.221
Waste_Water,Water,2,0.1,D-Xylose,24,0.019
Waste_Water,Water,2,0.1,D-Xylose,48,0
Waste_Water,Water,2,0.1,D-Xylose,144,0
Waste_Water,Water,2,0.1,D-Galacturonic Acid,24,0.2
Waste_Water,Water,2,0.1,D-Galacturonic Acid,48,0.374
Waste_Water,Water,2,0.1,D-Galacturonic Acid,144,1.911
Waste_Water,Water,2,0.1,L-Asparganine,24,0.059
Waste_Water,Water,2,0.1,L-Asparganine,48,1.178
Waste_Water,Water,2,0.1,L-Asparganine,144,1.389
Waste_Water,Water,2,0.1,Tween 40,24,0
Waste_Water,Water,2,0.1,Tween 40,48,0
Waste_Water,Water,2,0.1,Tween 40,144,0.563
Waste_Water,Water,2,0.1,i-Erythitol,24,0.017
Waste_Water,Water,2,0.1,i-Erythitol,48,0
Waste_Water,Water,2,0.1,i-Erythitol,144,0.495
Waste_Water,Water,2,0.1,2-Hydroxy Benzoic Acid,24,0.009
Waste_Water,Water,2,0.1,2-Hydroxy Benzoic Acid,48,0
Waste_Water,Water,2,0.1,2-Hydroxy Benzoic Acid,144,0
Waste_Water,Water,2,0.1,L-Phenylalanine,24,0.014
Waste_Water,Water,2,0.1,L-Phenylalanine,48,0.06
Waste_Water,Water,2,0.1,L-Phenylalanine,144,1.271
Waste_Water,Water,2,0.1,Tween 80,24,0.062
Waste_Water,Water,2,0.1,Tween 80,48,0.701
Waste_Water,Water,2,0.1,Tween 80,144,1.935
Waste_Water,Water,2,0.1,D-Mannitol,24,0.123
Waste_Water,Water,2,0.1,D-Mannitol,48,0.395
Waste_Water,Water,2,0.1,D-Mannitol,144,1.244
Waste_Water,Water,2,0.1,4-Hydroxy Benzoic Acid,24,0.008
Waste_Water,Water,2,0.1,4-Hydroxy Benzoic Acid,48,0.205
Waste_Water,Water,2,0.1,4-Hydroxy Benzoic Acid,144,0.819
Waste_Water,Water,2,0.1,L-Serine,24,0.014
Waste_Water,Water,2,0.1,L-Serine,48,1.012
Waste_Water,Water,2,0.1,L-Serine,144,1.31
Waste_Water,Water,2,0.1,α-Cyclodextrin,24,0.029
Waste_Water,Water,2,0.1,α-Cyclodextrin,48,0
Waste_Water,Water,2,0.1,α-Cyclodextrin,144,0
Waste_Water,Water,2,0.1,N-Acetyl-D-Glucosamine,24,0.019
Waste_Water,Water,2,0.1,N-Acetyl-D-Glucosamine,48,0.848
Waste_Water,Water,2,0.1,N-Acetyl-D-Glucosamine,144,1.679
Waste_Water,Water,2,0.1,γ-Hydroxybutyric Acid,24,0.066
Waste_Water,Water,2,0.1,γ-Hydroxybutyric Acid,48,0.106
Waste_Water,Water,2,0.1,γ-Hydroxybutyric Acid,144,0.122
Waste_Water,Water,2,0.1,L-Threonine,24,0.058
Waste_Water,Water,2,0.1,L-Threonine,48,0.099
Waste_Water,Water,2,0.1,L-Threonine,144,0.594
Waste_Water,Water,2,0.1,Glycogen,24,0.885
Waste_Water,Water,2,0.1,Glycogen,48,1.579
Waste_Water,Water,2,0.1,Glycogen,144,1.682
Waste_Water,Water,2,0.1,D-Glucosaminic Acid,24,0.009
Waste_Water,Water,2,0.1,D-Glucosaminic Acid,48,0
Waste_Water,Water,2,0.1,D-Glucosaminic Acid,144,0.177
Waste_Water,Water,2,0.1,Itaconic Acid,24,0.037
Waste_Water,Water,2,0.1,Itaconic Acid,48,0
Waste_Water,Water,2,0.1,Itaconic Acid,144,0
Waste_Water,Water,2,0.1,Glycyl-L-Glutamic Acid,24,0.014
Waste_Water,Water,2,0.1,Glycyl-L-Glutamic Acid,48,0.159
Waste_Water,Water,2,0.1,Glycyl-L-Glutamic Acid,144,1.311
Waste_Water,Water,2,0.1,D-Cellobiose,24,0.177
Waste_Water,Water,2,0.1,D-Cellobiose,48,1.1
Waste_Water,Water,2,0.1,D-Cellobiose,144,1.316
Waste_Water,Water,2,0.1,Glucose-1-Phosphate,24,0.033
Waste_Water,Water,2,0.1,Glucose-1-Phosphate,48,0
Waste_Water,Water,2,0.1,Glucose-1-Phosphate,144,0.073
Waste_Water,Water,2,0.1,α-Ketobutyric Acid,24,0.025
Waste_Water,Water,2,0.1,α-Ketobutyric Acid,48,0
Waste_Water,Water,2,0.1,α-Ketobutyric Acid,144,0
Waste_Water,Water,2,0.1,Phenylethylamine,24,0.04
Waste_Water,Water,2,0.1,Phenylethylamine,48,0.752
Waste_Water,Water,2,0.1,Phenylethylamine,144,0.628
Waste_Water,Water,2,0.1,α-D-Lactose,24,0.01
Waste_Water,Water,2,0.1,α-D-Lactose,48,0.412
Waste_Water,Water,2,0.1,α-D-Lactose,144,1.542
Waste_Water,Water,2,0.1,D.L -α-Glycerol Phosphate,24,0
Waste_Water,Water,2,0.1,D.L -α-Glycerol Phosphate,48,0
Waste_Water,Water,2,0.1,D.L -α-Glycerol Phosphate,144,0.144
Waste_Water,Water,2,0.1,D-Mallic Acid,24,0.041
Waste_Water,Water,2,0.1,D-Mallic Acid,48,0
Waste_Water,Water,2,0.1,D-Mallic Acid,144,0
Waste_Water,Water,2,0.1,Putrescine,24,0.012
Waste_Water,Water,2,0.1,Putrescine,48,0
Waste_Water,Water,2,0.1,Putrescine,144,2.056
Waste_Water,Water,3,0.001,Water,24,0
Waste_Water,Water,3,0.001,Water,48,0
Waste_Water,Water,3,0.001,Water,144,0
Waste_Water,Water,3,0.001,β-Methyl-D- Glucoside,24,0
Waste_Water,Water,3,0.001,β-Methyl-D- Glucoside,48,0.001
Waste_Water,Water,3,0.001,β-Methyl-D- Glucoside,144,0
Waste_Water,Water,3,0.001,D-Galactonic Acid γ-Lactone,24,0
Waste_Water,Water,3,0.001,D-Galactonic Acid γ-Lactone,48,0
Waste_Water,Water,3,0.001,D-Galactonic Acid γ-Lactone,144,0
Waste_Water,Water,3,0.001,L-Arginine,24,0
Waste_Water,Water,3,0.001,L-Arginine,48,0
Waste_Water,Water,3,0.001,L-Arginine,144,0
Waste_Water,Water,3,0.001,Pyruvic Acid Methyl Ester,24,0.042
Waste_Water,Water,3,0.001,Pyruvic Acid Methyl Ester,48,0.151
Waste_Water,Water,3,0.001,Pyruvic Acid Methyl Ester,144,0.002
Waste_Water,Water,3,0.001,D-Xylose,24,0.012
Waste_Water,Water,3,0.001,D-Xylose,48,0.148
Waste_Water,Water,3,0.001,D-Xylose,144,0.009
Waste_Water,Water,3,0.001,D-Galacturonic Acid,24,0
Waste_Water,Water,3,0.001,D-Galacturonic Acid,48,0
Waste_Water,Water,3,0.001,D-Galacturonic Acid,144,0.007
Waste_Water,Water,3,0.001,L-Asparganine,24,0
Waste_Water,Water,3,0.001,L-Asparganine,48,0
Waste_Water,Water,3,0.001,L-Asparganine,144,0
Waste_Water,Water,3,0.001,Tween 40,24,0.439
Waste_Water,Water,3,0.001,Tween 40,48,0.718
Waste_Water,Water,3,0.001,Tween 40,144,1.405
Waste_Water,Water,3,0.001,i-Erythitol,24,0.069
Waste_Water,Water,3,0.001,i-Erythitol,48,0.264
Waste_Water,Water,3,0.001,i-Erythitol,144,0.01
Waste_Water,Water,3,0.001,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,3,0.001,2-Hydroxy Benzoic Acid,48,0.026
Waste_Water,Water,3,0.001,2-Hydroxy Benzoic Acid,144,0.014
Waste_Water,Water,3,0.001,L-Phenylalanine,24,0
Waste_Water,Water,3,0.001,L-Phenylalanine,48,0
Waste_Water,Water,3,0.001,L-Phenylalanine,144,0
Waste_Water,Water,3,0.001,Tween 80,24,0.046
Waste_Water,Water,3,0.001,Tween 80,48,0.285
Waste_Water,Water,3,0.001,Tween 80,144,0.044
Waste_Water,Water,3,0.001,D-Mannitol,24,0
Waste_Water,Water,3,0.001,D-Mannitol,48,0.615
Waste_Water,Water,3,0.001,D-Mannitol,144,0.906
Waste_Water,Water,3,0.001,4-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,3,0.001,4-Hydroxy Benzoic Acid,48,0.002
Waste_Water,Water,3,0.001,4-Hydroxy Benzoic Acid,144,0.011
Waste_Water,Water,3,0.001,L-Serine,24,0.002
Waste_Water,Water,3,0.001,L-Serine,48,0
Waste_Water,Water,3,0.001,L-Serine,144,0
Waste_Water,Water,3,0.001,α-Cyclodextrin,24,0.367
Waste_Water,Water,3,0.001,α-Cyclodextrin,48,0.349
Waste_Water,Water,3,0.001,α-Cyclodextrin,144,0.308
Waste_Water,Water,3,0.001,N-Acetyl-D-Glucosamine,24,0.088
Waste_Water,Water,3,0.001,N-Acetyl-D-Glucosamine,48,0.316
Waste_Water,Water,3,0.001,N-Acetyl-D-Glucosamine,144,0.05
Waste_Water,Water,3,0.001,γ-Hydroxybutyric Acid,24,0.068
Waste_Water,Water,3,0.001,γ-Hydroxybutyric Acid,48,0.132
Waste_Water,Water,3,0.001,γ-Hydroxybutyric Acid,144,0.158
Waste_Water,Water,3,0.001,L-Threonine,24,0.028
Waste_Water,Water,3,0.001,L-Threonine,48,0.03
Waste_Water,Water,3,0.001,L-Threonine,144,0.023
Waste_Water,Water,3,0.001,Glycogen,24,0.016
Waste_Water,Water,3,0.001,Glycogen,48,0.249
Waste_Water,Water,3,0.001,Glycogen,144,0.013
Waste_Water,Water,3,0.001,D-Glucosaminic Acid,24,0.002
Waste_Water,Water,3,0.001,D-Glucosaminic Acid,48,0.255
Waste_Water,Water,3,0.001,D-Glucosaminic Acid,144,0.005
Waste_Water,Water,3,0.001,Itaconic Acid,24,0.004
Waste_Water,Water,3,0.001,Itaconic Acid,48,0.005
Waste_Water,Water,3,0.001,Itaconic Acid,144,0.01
Waste_Water,Water,3,0.001,Glycyl-L-Glutamic Acid,24,0.001
Waste_Water,Water,3,0.001,Glycyl-L-Glutamic Acid,48,0
Waste_Water,Water,3,0.001,Glycyl-L-Glutamic Acid,144,0
Waste_Water,Water,3,0.001,D-Cellobiose,24,0
Waste_Water,Water,3,0.001,D-Cellobiose,48,0.119
Waste_Water,Water,3,0.001,D-Cellobiose,144,0.003
Waste_Water,Water,3,0.001,Glucose-1-Phosphate,24,0.002
Waste_Water,Water,3,0.001,Glucose-1-Phosphate,48,0.003
Waste_Water,Water,3,0.001,Glucose-1-Phosphate,144,0.012
Waste_Water,Water,3,0.001,α-Ketobutyric Acid,24,0
Waste_Water,Water,3,0.001,α-Ketobutyric Acid,48,0.001
Waste_Water,Water,3,0.001,α-Ketobutyric Acid,144,0.007
Waste_Water,Water,3,0.001,Phenylethylamine,24,0.315
Waste_Water,Water,3,0.001,Phenylethylamine,48,0.358
Waste_Water,Water,3,0.001,Phenylethylamine,144,0
Waste_Water,Water,3,0.001,α-D-Lactose,24,0.002
Waste_Water,Water,3,0.001,α-D-Lactose,48,0.003
Waste_Water,Water,3,0.001,α-D-Lactose,144,0
Waste_Water,Water,3,0.001,D.L -α-Glycerol Phosphate,24,0.004
Waste_Water,Water,3,0.001,D.L -α-Glycerol Phosphate,48,0.006
Waste_Water,Water,3,0.001,D.L -α-Glycerol Phosphate,144,0
Waste_Water,Water,3,0.001,D-Mallic Acid,24,0.013
Waste_Water,Water,3,0.001,D-Mallic Acid,48,0.03
Waste_Water,Water,3,0.001,D-Mallic Acid,144,0.02
Waste_Water,Water,3,0.001,Putrescine,24,0.015
Waste_Water,Water,3,0.001,Putrescine,48,0.018
Waste_Water,Water,3,0.001,Putrescine,144,0.026
Waste_Water,Water,3,0.01,Water,24,0
Waste_Water,Water,3,0.01,Water,48,0
Waste_Water,Water,3,0.01,Water,144,0
Waste_Water,Water,3,0.01,β-Methyl-D- Glucoside,24,0.667
Waste_Water,Water,3,0.01,β-Methyl-D- Glucoside,48,0.773
Waste_Water,Water,3,0.01,β-Methyl-D- Glucoside,144,0.943
Waste_Water,Water,3,0.01,D-Galactonic Acid γ-Lactone,24,0.001
Waste_Water,Water,3,0.01,D-Galactonic Acid γ-Lactone,48,0.003
Waste_Water,Water,3,0.01,D-Galactonic Acid γ-Lactone,144,0.012
Waste_Water,Water,3,0.01,L-Arginine,24,0.002
Waste_Water,Water,3,0.01,L-Arginine,48,0.002
Waste_Water,Water,3,0.01,L-Arginine,144,0.02
Waste_Water,Water,3,0.01,Pyruvic Acid Methyl Ester,24,0.123
Waste_Water,Water,3,0.01,Pyruvic Acid Methyl Ester,48,0.783
Waste_Water,Water,3,0.01,Pyruvic Acid Methyl Ester,144,2.33
Waste_Water,Water,3,0.01,D-Xylose,24,0.011
Waste_Water,Water,3,0.01,D-Xylose,48,0.233
Waste_Water,Water,3,0.01,D-Xylose,144,0.029
Waste_Water,Water,3,0.01,D-Galacturonic Acid,24,0.199
Waste_Water,Water,3,0.01,D-Galacturonic Acid,48,0.528
Waste_Water,Water,3,0.01,D-Galacturonic Acid,144,0.488
Waste_Water,Water,3,0.01,L-Asparganine,24,0.001
Waste_Water,Water,3,0.01,L-Asparganine,48,0.201
Waste_Water,Water,3,0.01,L-Asparganine,144,0.154
Waste_Water,Water,3,0.01,Tween 40,24,0.024
Waste_Water,Water,3,0.01,Tween 40,48,0.256
Waste_Water,Water,3,0.01,Tween 40,144,1.427
Waste_Water,Water,3,0.01,i-Erythitol,24,0.026
Waste_Water,Water,3,0.01,i-Erythitol,48,0.304
Waste_Water,Water,3,0.01,i-Erythitol,144,0.502
Waste_Water,Water,3,0.01,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,3,0.01,2-Hydroxy Benzoic Acid,48,0
Waste_Water,Water,3,0.01,2-Hydroxy Benzoic Acid,144,0.199
Waste_Water,Water,3,0.01,L-Phenylalanine,24,0.038
Waste_Water,Water,3,0.01,L-Phenylalanine,48,0.341
Waste_Water,Water,3,0.01,L-Phenylalanine,144,0.165
Waste_Water,Water,3,0.01,Tween 80,24,0.111
Waste_Water,Water,3,0.01,Tween 80,48,0.339
Waste_Water,Water,3,0.01,Tween 80,144,0.765
Waste_Water,Water,3,0.01,D-Mannitol,24,0.103
Waste_Water,Water,3,0.01,D-Mannitol,48,0.409
Waste_Water,Water,3,0.01,D-Mannitol,144,0.332
Waste_Water,Water,3,0.01,4-Hydroxy Benzoic Acid,24,1.38777878078145e-17
Waste_Water,Water,3,0.01,4-Hydroxy Benzoic Acid,48,0.254
Waste_Water,Water,3,0.01,4-Hydroxy Benzoic Acid,144,0.026
Waste_Water,Water,3,0.01,L-Serine,24,0.02
Waste_Water,Water,3,0.01,L-Serine,48,0.372
Waste_Water,Water,3,0.01,L-Serine,144,1.742
Waste_Water,Water,3,0.01,α-Cyclodextrin,24,0.025
Waste_Water,Water,3,0.01,α-Cyclodextrin,48,0.242
Waste_Water,Water,3,0.01,α-Cyclodextrin,144,0.049
Waste_Water,Water,3,0.01,N-Acetyl-D-Glucosamine,24,0.136
Waste_Water,Water,3,0.01,N-Acetyl-D-Glucosamine,48,0.602
Waste_Water,Water,3,0.01,N-Acetyl-D-Glucosamine,144,1.596
Waste_Water,Water,3,0.01,γ-Hydroxybutyric Acid,24,0.037
Waste_Water,Water,3,0.01,γ-Hydroxybutyric Acid,48,0.354
Waste_Water,Water,3,0.01,γ-Hydroxybutyric Acid,144,0.132
Waste_Water,Water,3,0.01,L-Threonine,24,0.036
Waste_Water,Water,3,0.01,L-Threonine,48,0.288
Waste_Water,Water,3,0.01,L-Threonine,144,0.061
Waste_Water,Water,3,0.01,Glycogen,24,0.014
Waste_Water,Water,3,0.01,Glycogen,48,0.255
Waste_Water,Water,3,0.01,Glycogen,144,0.032
Waste_Water,Water,3,0.01,D-Glucosaminic Acid,24,0.019
Waste_Water,Water,3,0.01,D-Glucosaminic Acid,48,0.324
Waste_Water,Water,3,0.01,D-Glucosaminic Acid,144,0.3
Waste_Water,Water,3,0.01,Itaconic Acid,24,0.026
Waste_Water,Water,3,0.01,Itaconic Acid,48,0.257
Waste_Water,Water,3,0.01,Itaconic Acid,144,0.041
Waste_Water,Water,3,0.01,Glycyl-L-Glutamic Acid,24,0.051
Waste_Water,Water,3,0.01,Glycyl-L-Glutamic Acid,48,0.321
Waste_Water,Water,3,0.01,Glycyl-L-Glutamic Acid,144,0.183
Waste_Water,Water,3,0.01,D-Cellobiose,24,0.026
Waste_Water,Water,3,0.01,D-Cellobiose,48,0.141
Waste_Water,Water,3,0.01,D-Cellobiose,144,0.09
Waste_Water,Water,3,0.01,Glucose-1-Phosphate,24,0.005
Waste_Water,Water,3,0.01,Glucose-1-Phosphate,48,0.03
Waste_Water,Water,3,0.01,Glucose-1-Phosphate,144,0.027
Waste_Water,Water,3,0.01,α-Ketobutyric Acid,24,0
Waste_Water,Water,3,0.01,α-Ketobutyric Acid,48,0.076
Waste_Water,Water,3,0.01,α-Ketobutyric Acid,144,0.026
Waste_Water,Water,3,0.01,Phenylethylamine,24,0.373
Waste_Water,Water,3,0.01,Phenylethylamine,48,0.11
Waste_Water,Water,3,0.01,Phenylethylamine,144,0.563
Waste_Water,Water,3,0.01,α-D-Lactose,24,0.013
Waste_Water,Water,3,0.01,α-D-Lactose,48,0.037
Waste_Water,Water,3,0.01,α-D-Lactose,144,2.64
Waste_Water,Water,3,0.01,D.L -α-Glycerol Phosphate,24,0.32
Waste_Water,Water,3,0.01,D.L -α-Glycerol Phosphate,48,0.428
Waste_Water,Water,3,0.01,D.L -α-Glycerol Phosphate,144,0.578
Waste_Water,Water,3,0.01,D-Mallic Acid,24,0.009
Waste_Water,Water,3,0.01,D-Mallic Acid,48,0.268
Waste_Water,Water,3,0.01,D-Mallic Acid,144,1.471
Waste_Water,Water,3,0.01,Putrescine,24,0.003
Waste_Water,Water,3,0.01,Putrescine,48,0.015
Waste_Water,Water,3,0.01,Putrescine,144,0.026
Waste_Water,Water,3,0.1,Water,24,0
Waste_Water,Water,3,0.1,Water,48,0
Waste_Water,Water,3,0.1,Water,144,0
Waste_Water,Water,3,0.1,β-Methyl-D- Glucoside,24,0.084
Waste_Water,Water,3,0.1,β-Methyl-D- Glucoside,48,0.687
Waste_Water,Water,3,0.1,β-Methyl-D- Glucoside,144,0.636
Waste_Water,Water,3,0.1,D-Galactonic Acid γ-Lactone,24,0.056
Waste_Water,Water,3,0.1,D-Galactonic Acid γ-Lactone,48,1.041
Waste_Water,Water,3,0.1,D-Galactonic Acid γ-Lactone,144,0.75
Waste_Water,Water,3,0.1,L-Arginine,24,0.226
Waste_Water,Water,3,0.1,L-Arginine,48,0.748
Waste_Water,Water,3,0.1,L-Arginine,144,0.931
Waste_Water,Water,3,0.1,Pyruvic Acid Methyl Ester,24,0.178
Waste_Water,Water,3,0.1,Pyruvic Acid Methyl Ester,48,0.443
Waste_Water,Water,3,0.1,Pyruvic Acid Methyl Ester,144,0.672
Waste_Water,Water,3,0.1,D-Xylose,24,0
Waste_Water,Water,3,0.1,D-Xylose,48,0
Waste_Water,Water,3,0.1,D-Xylose,144,0
Waste_Water,Water,3,0.1,D-Galacturonic Acid,24,0.219
Waste_Water,Water,3,0.1,D-Galacturonic Acid,48,1.678
Waste_Water,Water,3,0.1,D-Galacturonic Acid,144,2.117
Waste_Water,Water,3,0.1,L-Asparganine,24,0.294
Waste_Water,Water,3,0.1,L-Asparganine,48,1.074
Waste_Water,Water,3,0.1,L-Asparganine,144,1.635
Waste_Water,Water,3,0.1,Tween 40,24,0
Waste_Water,Water,3,0.1,Tween 40,48,0.011
Waste_Water,Water,3,0.1,Tween 40,144,0.061
Waste_Water,Water,3,0.1,i-Erythitol,24,0.089
Waste_Water,Water,3,0.1,i-Erythitol,48,0.445
Waste_Water,Water,3,0.1,i-Erythitol,144,1.028
Waste_Water,Water,3,0.1,2-Hydroxy Benzoic Acid,24,0
Waste_Water,Water,3,0.1,2-Hydroxy Benzoic Acid,48,0.113
Waste_Water,Water,3,0.1,2-Hydroxy Benzoic Acid,144,0
Waste_Water,Water,3,0.1,L-Phenylalanine,24,0.084
Waste_Water,Water,3,0.1,L-Phenylalanine,48,0.385
Waste_Water,Water,3,0.1,L-Phenylalanine,144,0.5
Waste_Water,Water,3,0.1,Tween 80,24,0.226
Waste_Water,Water,3,0.1,Tween 80,48,0.772
Waste_Water,Water,3,0.1,Tween 80,144,2.606
Waste_Water,Water,3,0.1,D-Mannitol,24,0.277
Waste_Water,Water,3,0.1,D-Mannitol,48,0.863
Waste_Water,Water,3,0.1,D-Mannitol,144,2.591
Waste_Water,Water,3,0.1,4-Hydroxy Benzoic Acid,24,0.14
Waste_Water,Water,3,0.1,4-Hydroxy Benzoic Acid,48,0.513
Waste_Water,Water,3,0.1,4-Hydroxy Benzoic Acid,144,0.526
Waste_Water,Water,3,0.1,L-Serine,24,0.112
Waste_Water,Water,3,0.1,L-Serine,48,0.558
Waste_Water,Water,3,0.1,L-Serine,144,0.684
Waste_Water,Water,3,0.1,α-Cyclodextrin,24,0.009
Waste_Water,Water,3,0.1,α-Cyclodextrin,48,0.064
Waste_Water,Water,3,0.1,α-Cyclodextrin,144,0.089
Waste_Water,Water,3,0.1,N-Acetyl-D-Glucosamine,24,0.461
Waste_Water,Water,3,0.1,N-Acetyl-D-Glucosamine,48,1.489
Waste_Water,Water,3,0.1,N-Acetyl-D-Glucosamine,144,1.997
